example_sha256,source_files,source_references,occurrence_count,lesson_ids,coverage_decision,editorial_status,compiler_status,preview
d38e4abc67be890f92df68f7a3226068364ac311defcfcd84277f2a5dd427de7,LanguageGuide/AccessControl.xhtml,LanguageGuide/AccessControl.xhtml#Getters-and-Setters,1,swift.access.private-set,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct TrackedString {
private(set) var numberOfEdits = 0
var value: String = """" {
didSet {
numberOfEdits += 1
}
}
}"
ec7dcd8a3a986af0338df2e1b3b44d7f0a38a6f6a21200db2d0947594d2b6d2c,LanguageGuide/AccessControl.xhtml,LanguageGuide/AccessControl.xhtml#Getters-and-Setters,1,swift.access.private-set,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var stringToEdit = TrackedString()
stringToEdit.value = ""This string will be tracked.""
stringToEdit.value += "" This edit"
40a58d1e80260568bb77da67f7a7c34d4ea2b020febe664c66fd270bdaccba00,LanguageGuide/AccessControl.xhtml,LanguageGuide/AccessControl.xhtml#Private-Members-in-Extensions,1,swift.access.extension,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"protocol SomeProtocol {
func doSomething()
}"
918d4ba94164dc191e73d9f20251fcb4cd598c977876aeb42617593a4cd94ce5,LanguageGuide/AccessControl.xhtml,LanguageGuide/AccessControl.xhtml#Private-Members-in-Extensions,1,swift.access.extension,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct SomeStruct {
private var privateVariable = 12
}

extension SomeStruct: SomeProtocol {
func doSomething() {
print("
7ef81789eb484cd0e6b15b65076fa22dd1dd619d36173229ec4dbc87ca911ec4,LanguageGuide/AccessControl.xhtml,LanguageGuide/AccessControl.xhtml#Subclassing,1,swift.access.subclass,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"public class A {
fileprivate func someMethod() {}
}

internal class B: A {
override internal func someMethod() {}
}"
842d11272725d7ec76f7a8044a4494b597d21c39216e2aaababd7df157ade3d6,LanguageGuide/AccessControl.xhtml,LanguageGuide/AccessControl.xhtml#Subclassing,1,swift.access.subclass,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"public class A {
fileprivate func someMethod() {}
}

internal class B: A {
override internal func someMethod() {
super.s"
26b9fc28ff63718e084e8ca8e5b143d65b4a1b442d0d31789581a2edff50e9c9,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Bitwise-AND-Operator,1,swift.bitwise.and,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let firstSixBits: UInt8 = 0b11111100
let lastSixBits: UInt8 = 0b00111111
let middleFourBits = firstSixBits & lastSixBits"
dfe6e28fcacf3fbc9ad72418c969a632dbaa1fa7843d524419e79dcf315ad922,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Bitwise-NOT-Operator,1,swift.bitwise.not,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let initialBits: UInt8 = 0b00001111
let invertedBits = ~initialBits // equals 11110000"
acf44e4074aea7c0ac4474ab3ce8b96cf8bb295f25de4d41a52939ad865eef34,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Bitwise-OR-Operator,1,swift.bitwise.or,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let someBits: UInt8 = 0b10110010
let moreBits: UInt8 = 0b01011110
let combinedbits = someBits | moreBits // equals 11111"
a407eae2b0a3a4d8e4669a418159636f4f17f94e96b3a9a8ad616dc194c2a854,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Bitwise-XOR-Operator,1,swift.bitwise.xor,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let firstBits: UInt8 = 0b00010100
let otherBits: UInt8 = 0b00000101
let outputBits = firstBits ^ otherBits // equals 000"
b5b6f96a916c60dc33c948282f1bf03033d2db35e71dbc58223bbcf93685465e,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Compound-Assignment-Operators,1,swift.operators.compound,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var original = Vector2D(x: 1.0, y: 2.0)
let vectorToAdd = Vector2D(x: 3.0, y: 4.0)
original += vectorToAdd
// original n"
e256ad360072b9b0e1da2b039909cc890c3c316841e751c884eace419467b87d,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Compound-Assignment-Operators,1,swift.operators.compound,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"extension Vector2D {
static func += (left: inout Vector2D, right: Vector2D) {
left = left + right
}
}"
9ad4518475f200ee301ff3faa15af608c41b7f3641e05be5c584127a9d9cb80f,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Custom-Operators,1,swift.operators.custom,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,prefix operator +++
d2a4cdf8501e4594fd531c132c3d729d185bf8b0bf4ba797e79431edd341b7a1,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Custom-Operators,1,swift.operators.custom,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"extension Vector2D {
static prefix func +++ (vector: inout Vector2D) -> Vector2D {
vector += vector
return vector
}
}

v"
5209472fd22ac8d78221248e1ca9de4bd1a32cd008117205e00a4200c0cdd797,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Equivalence-Operators,1,swift.operators.equivalence,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"extension Vector2D: Equatable {
static func == (left: Vector2D, right: Vector2D) -> Bool {
return (left.x == right.x) &&"
534dd842593f56ce2ce44259f5f5e96373f4f6aa30cad2df24ecc5d1ec866c0b,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Equivalence-Operators,1,swift.operators.equivalence,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let twoThree = Vector2D(x: 2.0, y: 3.0)
let anotherTwoThree = Vector2D(x: 2.0, y: 3.0)
if twoThree == anotherTwoThree {
"
1580d2b0c1c728fed4792c45cb600523b144dda6bfde74850aea6e93adba5db4,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Operator-Methods,1,swift.operators.method,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let vector = Vector2D(x: 3.0, y: 1.0)
let anotherVector = Vector2D(x: 2.0, y: 4.0)
let combinedVector = vector + another"
de57542b9168a9b0723e4ef220d29a1099426c464784cdf61dca3ba079dc4664,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Operator-Methods,1,swift.operators.method,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct Vector2D {
var x = 0.0, y = 0.0
}

extension Vector2D {
static func + (left: Vector2D, right: Vector2D) -> Vector"
7e52917eae2a1f2097e68fb489bde7800b27a524c3bbe24974c0998957bf3589,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Overflow-Operators,1,swift.overflow.add,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var potentialOverflow = Int16.max
// potentialOverflow equals 32767, which is the maximum value an Int16 can hold
potent"
5df6087f45df449f418b2e71454457841dd9a9d8e66dd5ffd4bfabc8a5ac239c,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Precedence-and-Associativity,1,swift.operators.precedence,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,2 + ((3 % 4) * 5)
692b39471fb90018a80f75170fe87c426dd8af7d39073d59cb3ea845afa2142a,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Precedence-and-Associativity,1,swift.operators.precedence,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,2 + (3 * 5)
9a7e3966b4aa0662c37e02c4a56d10a4aec55b08eca2c0ee24b717860be975de,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Precedence-and-Associativity,1,swift.operators.precedence,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"2 + 3 % 4 * 5
// this equals 17"
a2f327c77599104dbb083990d9b3656a5aac700e80317253a32aca0866908f56,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Precedence-and-Associativity,1,swift.operators.precedence,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,2 + 15
b9e5e56df46bcc7d6886c7ccc727a21813ca43cd563a9d27d3ade6c6ee241fe9,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Precedence-for-Custom-Infix-Operators,1,swift.operators.precedence-group,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"infix operator +-: AdditionPrecedence
extension Vector2D {
static func +- (left: Vector2D, right: Vector2D) -> Vector2D "
92d327c1ef26b5d643927342a285bb9adc2c76a91437f12fa172c2ff209ead20,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Prefix-and-Postfix-Operators,1,swift.operators.prefix,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"extension Vector2D {
static prefix func - (vector: Vector2D) -> Vector2D {
return Vector2D(x: -vector.x, y: -vector.y)
}"
ee12b56650e28be1a008213e31d62496544cc1d14bda9eda3c0a89e8012bd80a,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Prefix-and-Postfix-Operators,1,swift.operators.prefix,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let positive = Vector2D(x: 3.0, y: 4.0)
let negative = -positive
// negative is a Vector2D instance with values of (-3.0"
00321bf32c392ab2ea2ce22ebe80647bc8df7cad2644cb729b726c5dd44c866f,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Result-Builders,1,swift.builders.attribute|swift.builders.build-block|swift.builders.parameter,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let name: String? = ""Ravi Patel""
let manualDrawing = Line(elements: [
Stars(length: 3),
Text(""Hello""),
Space(),
AllCaps("
0627d87bbd11a4b1de71c176a1c018ced6be8c34ff34d227197d13012e730e2f,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Result-Builders,1,swift.builders.attribute|swift.builders.build-block|swift.builders.parameter,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"protocol Drawable {
func draw() -> String
}
struct Line: Drawable {
var elements: [Drawable]
func draw() -> String {
ret"
25085a2b72f5e9b19a9b27f56280295406f5923ba21d2ad71364f1f04b84a951,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Result-Builders,1,swift.builders.attribute|swift.builders.build-block|swift.builders.parameter,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func draw(@DrawingBuilder content: () -> Drawable) -> Drawable {
return content()
}
func caps(@DrawingBuilder content: ("
506c6ff5e36cf69130f37ece6e4d12692839f7deef72d5f94a6035633636c7cf,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Result-Builders,1,swift.builders.attribute|swift.builders.build-block|swift.builders.parameter,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"extension DrawingBuilder {
static func buildArray(_ components: [Drawable]) -> Drawable {
return Line(elements: componen"
8c67738817e2be56f88cd9ee462a3d36d0e4730475d1431729f0477a1ae99f0d,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Result-Builders,1,swift.builders.attribute|swift.builders.build-block|swift.builders.parameter,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let capsDrawing = caps {
let partialDrawing: Drawable
if let name = name {
let text = Text(name + ""!"")
partialDrawing = "
8f6480634114191d01e9696e3eb8ff6ca53939cfabfda92af4772505235b7763,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Result-Builders,1,swift.builders.attribute|swift.builders.build-block|swift.builders.parameter,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"@resultBuilder
struct DrawingBuilder {
static func buildBlock(_ components: Drawable...) -> Drawable {
return Line(eleme"
0fb93def222f87973594e49caaf8fd36f53526b093387ed091e8c7dd603a842b,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Shifting-Behavior-for-Unsigned-Integers,1,swift.bitwise.shift-left,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let shiftBits: UInt8 = 4 // 00000100 in binary
shiftBits << 1 // 00001000
shiftBits << 2 // 00010000
shiftBits << 5 // 1"
144fe9c066bda474727a681cec375abe784797eb587d8ef6214135ce423a5d0d,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Shifting-Behavior-for-Unsigned-Integers,1,swift.bitwise.shift-left,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let pink: UInt32 = 0xCC6699
let redComponent = (pink & 0xFF0000) >> 16 // redComponent is 0xCC, or 204
let greenComponen"
77c705a209d088dfe7ea2a9d6bad56e6f92f1aa5e0e11753af2db17b0e10c690,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Value-Overflow,1,swift.overflow.add,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var unsignedOverflow = UInt8.min
// unsignedOverflow equals 0, which is the minimum value a UInt8 can hold
unsignedOverf"
a865adf4132315785f3063dd10d967f7524a4631d558cba500d75deefc98426a,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Value-Overflow,1,swift.overflow.add,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var signedOverflow = Int8.min
// signedOverflow equals -128, which is the minimum value an Int8 can hold
signedOverflow "
ac134c6aab7086d4f44520f53f5e908fd8dca1e86404138cb20e58f746e9d60b,LanguageGuide/AdvancedOperators.xhtml,LanguageGuide/AdvancedOperators.xhtml#Value-Overflow,1,swift.overflow.add,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var unsignedOverflow = UInt8.max
// unsignedOverflow equals 255, which is the maximum value a UInt8 can hold
unsignedOve"
52879519acfb7f2f84bc1011814b18d39c91a2e0ffcb68a045521b06292cb30a,LanguageGuide/AutomaticReferenceCounting.xhtml,LanguageGuide/AutomaticReferenceCounting.xhtml#ARC-in-Action,1,swift.arc.action,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"reference3 = nil
// Prints ""John Appleseed is being deinitialized""."
9b754e7a2d3eb3e3ea94d439f03aca4891a70371a20b29b3f9c4eed1af287a02,LanguageGuide/AutomaticReferenceCounting.xhtml,LanguageGuide/AutomaticReferenceCounting.xhtml#ARC-in-Action,1,swift.arc.action,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"reference1 = nil
reference2 = nil"
9de43e81146fde902157535d27c71260d2d7907f5232a1c42248374abf47b673,LanguageGuide/AutomaticReferenceCounting.xhtml,LanguageGuide/AutomaticReferenceCounting.xhtml#ARC-in-Action,1,swift.arc.action,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"reference1 = Person(name: ""John Appleseed"")
// Prints ""John Appleseed is being initialized""."
afe048a014f0aba39ecce53ccca5a259ce5262a8f6f3cf574b746d9e7a715e7d,LanguageGuide/AutomaticReferenceCounting.xhtml,LanguageGuide/AutomaticReferenceCounting.xhtml#ARC-in-Action,1,swift.arc.action,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class Person {
let name: String
init(name: String) {
self.name = name
print(""\(name) is being initialized"")
}
deinit {
p"
b33d223ff8ee23922a42bc62ff107804ddec448291696319e7f8b80d79d630a7,LanguageGuide/AutomaticReferenceCounting.xhtml,LanguageGuide/AutomaticReferenceCounting.xhtml#ARC-in-Action,1,swift.arc.action,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var reference1: Person?
var reference2: Person?
var reference3: Person?"
c53524ae0fa20d68fc7e7ae669409e71e29bc7d5836a883bc268ab786cc2f572,LanguageGuide/AutomaticReferenceCounting.xhtml,LanguageGuide/AutomaticReferenceCounting.xhtml#ARC-in-Action,1,swift.arc.action,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"reference2 = reference1
reference3 = reference1"
04b396b146370eaf44b23630fe833d5462424eebb9c8a55c87f766d592dde607,LanguageGuide/AutomaticReferenceCounting.xhtml,LanguageGuide/AutomaticReferenceCounting.xhtml#Defining-a-Capture-List,1,swift.arc.capture-list,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"lazy var someClosure = {
[unowned self, weak delegate = self.delegate]
(index: Int, stringToProcess: String) -> String i"
c86f012bf8b9022dcb90f3a29d159f4d81adf363bf05a05a57006fb659a4da7d,LanguageGuide/AutomaticReferenceCounting.xhtml,LanguageGuide/AutomaticReferenceCounting.xhtml#Defining-a-Capture-List,1,swift.arc.capture-list,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"lazy var someClosure = {
[unowned self, weak delegate = self.delegate] in
// closure body goes here
}"
2487365229da33a0b222f666e7e02097fa78e9a354f3ad3119b64cea0e738be1,LanguageGuide/AutomaticReferenceCounting.xhtml,LanguageGuide/AutomaticReferenceCounting.xhtml#Strong-Reference-Cycles-Between-Class-Instances,1,swift.arc.strong-cycle,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"john = Person(name: ""John Appleseed"")
unit4A = Apartment(unit: ""4A"")"
30ff398d50693d46cea2362cc9b33b0b7e650bb627fbecdf0aeb291f51e74c17,LanguageGuide/AutomaticReferenceCounting.xhtml,LanguageGuide/AutomaticReferenceCounting.xhtml#Strong-Reference-Cycles-Between-Class-Instances,1,swift.arc.strong-cycle,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"john!.apartment = unit4A
unit4A!.tenant = john"
